beer_ABV,beer_beerId,beer_brewerId,beer_name,beer_style,review_appearance,review_palette,review_overall,review_taste,review_profileName,review_aroma,review_text,review_time,sentiment_score
9.5,26277,681,Abbaye Des Rocs Grand Cru Belgian Special Brown,Belgian Strong Dark Ale,5.0,5.0,5.0,5.0,DESTRO,5.0,"ive heard about this legend for sometime and i see it every time im in the store...so finally, i sprung for it. capped and corked, it pours out a deep amber hue with a puffy/rocky tan head. looks great. a welcoming aroma of sweet malt, clove spice, hints of alcohol and dark fruits...very nice. pleasant and full in the mouth, but not too heavy. slightly sticky, nice carbonation, seems to have the perfect balance between being hearty but also smooth and enjoyable. right off the bat you get hit with a huge malt profile. toffee and caramels are strong, light spice and sweet molasses. dates and figs come to mind. finishes with an almost cotton candy like aftertaste. fackin glorious. most drinkable and outstanding in every way. this gets two sets of horns, a head bang AND and iron maiden tribute (aces high) on full volume. thank you, beer god. $6.99 for a 750ml",1078636501,0.5
5.5,47731,17981,Maduro Oatmeal Brown Ale,American Brown Ale,4.0,4.0,4.0,4.5,tempest,4.0,"Picked this up from Abe's Cold Beer. Quite an interesting brown ale, very unique. There's a fantastic spicy, toasty cocoa, hazelnut character. The oats seem to really amp things up, like with a strong roasted taste on an oatmeal stout. I strongly urge you to check this beer out",1289053932,0.6000000238418579
5.0,1167,81,Heineken Dark Lager,Euro Dark Lager,4.0,4.5,3.5,3.0,CaskofFlyingDog,3.5,"This beer looks really neat because it's a reddish brown color with a creamy brown head. The smell is an awesome creamy, sour deliciousness. The taste is the kicker though. There's a strange sourness that I can't really figure out. I'm not too crazy about this. I mean it's neat but not worth going out of your way to try. The mouthfeel is average because it's just like any other normal lager beer but some corosive graininess. I'd say overall I'd probably care for one or two then after that I'd just go to something normal..",1161472568,0.0
11.0,43740,3818,Cuvee Series Two (Oak Aged Series),American Strong Ale,4.0,4.5,4.0,5.0,Metalmonk,4.0,"Color is like redwood lumber, with an off-white head that's thin but holds on pretty well. Head shrinks to a thin skim in a few minutes. Aroma is vinous at first, then a strong honey character takes hold. Huge blueberry/blackberry/Concord grape vibes muscle in too. Candy-like malt, big caramel notes...you can tell just from smelling it's gonna be sweet. Good balance in the flavor between vanilla, fresh-cut wood, and the sweetness of burnt sugar and succulent berry. Honey comes to mind again. Butterscotch candies. The 11% alcohol is lightly medicinal, but stays in the background, amazingly enough. Wood, alcohol and sweet berries show up strongest in the finish. Firm, round, slick, creamy...carbonation is gentle and delicate. A delightful thing to hold in the mouth...found this to be my favorite feature. Didn't quite rock my world like Cuvee 1, as its sweetness veers toward the saccharine. I like sweet beers, so I liked this--and it's not disgustingly sweet--but Cuvee 1 had a nuttier character, better balance and more depth. Still a wonderful experience, and another unique beer from the mighty Southern Tier.",1271368151,0.5
8.1,10572,4992,Slaapmutske Triple Nightcap,Tripel,4.0,3.5,4.0,4.0,MrHungryMonkey,3.5,"Nose is softly sour and funky with thick malt base. Soft vinegar. Smells pretty good. Pours hazy honey with moderate fluffy head. Looks good. Flavor follows, with moderate bitterness and soft honey. Floral perfume overtones. Very ripe musky melon fruit and fresh strawberry, fresh black pepper, and a very tame brie. Soft grainy malt. Finishes slightly oily, slightly dry. Tastes pretty good. Feels good. Good drinkability.",1261099078,0.4000000059604645
5.7,3939,1417,Riggwelter Yorkshire Ale,English Brown Ale,4.5,4.0,4.5,4.0,Offa,4.5,"This lively, complex, yet smooth ale is a lot like a lighter, more lively and flowery version of Old Peculier. Very dark red brown, it has a big, dense tan head and leaves some lace. The aroma is rich, toasty and caramelly with light earthiness. The taste is toasty and lightlyearthy with hints of chocolate, dark caramel, coffee, slightly flowery with a bitter sweet finish.",1254503413,0.5
5.6,1914,192,1554 Enlightened Black Ale,Belgian Dark Ale,4.5,4.0,3.5,4.0,blackearth,4.0,"Pours a dark, reddish brown with an off white head. Aroma of toasted nuts and milk chocolate. Medium bodied with light carbonation and sweet caramel taste with a light chocolate after taste. Gets a little cloying towards the end, but overall a great beer.",1247711493,0.10000000149011612
6.2,1483,392,Hops Infusion,American IPA,4.0,4.5,4.0,3.0,thinkbreakfast,4.5,"I picked up a six of this at Sam the Beer Man in Binghamton, NY (great store). Well this brew lived up to its label's claim that it has 4x as many hops as an IPA. The smell is pure fruity hops. The taste is full on hop bitterness. Heavenly. The only short coming in my eyes (mouth) is the mouthfeel. Very slight carbonation. However, it is very smooth on the tongue, which is a plus. If you are a hop head then this will go well with a night of type-o-negative and pacman.",1084412577,0.0
12.0,34094,5318,Older Viscosity,American Double / Imperial Stout,4.5,4.5,4.0,4.0,Vdubb86,4.0,"Served in a snifter on-tap at Durty Nellie's in Palatine, IL I went to actually try this beer on tap, for not nearly as much as I would be paying for it in a bottle. This pours the absence of light with a light brown finger of foam on the surface. The aroma is strong. It resembles a port wine, there is bourbon, plum, cherry, chocolate and lots of oak on the nose. The taste is mainly of oak juice, if that even exists, at the end there is a bit of red grape to give it more of a deep red wine taste. There are the traditional coffee, chocolate notes as well as the over powering bourbon flavor. This is a viscous liquid as the title would have given it, but due to the astringency of the liquor I must say it's only rated as good not great. It is a sipper, but still one fine drinking beer. I say get it if the price is right.",1287700034,0.10000000149011612
7.1,11922,158,Titan IPA,American IPA,4.0,4.5,3.5,3.5,phishgator,4.5,"Poured into an imperial pint glass. There is an impressive head that is modestly thick and clingy. The color of the brew is pale copper with a noticeable chill haze. The aroma is grassy and floral hops. There is a preceived ""piney"" taste that you get; there are some fruit/floral highlights as well as a slight malt in the back of the sip. The body is full and the hop oil is a little sticky. I would say that after two your taste buds are usually ruined. I love this IPA and recommend it to anyone.",1165266369,0.0
4.6,1959,339,Farmhouse Summer Ale,American Blonde Ale,4.0,3.0,3.5,4.0,socon67,3.5,"A - Pours golden yellow with an active white foam head. Some visible carbonation. S - Has a skunky smell that reminded me of Moosehead lagers. Also some earthy spice after it settled a bit. T - As mentioned by others this says ""Framhouse"" on the label but this is certianly no saison. Some sweet notes of fruit combined with a spicy finish. M - Relatively light, but it is well balanced and smooth for the summer. O - Not impressive, but just a deviant of the other summer seasonal craft offerings out there.",1307402697,0.0
5.5,48519,21516,Kirkland Signature Hefeweizen,Hefeweizen,4.0,3.0,3.0,3.0,Bookseeb,2.5,"Appearance is a hazy orange with a very thick fluffy head. Smell is big on grain with light spice and bannana. Taste is difinately an American hefe with light notes on bannana, spice and a bitter aftertaste. Mouthfeel is light - medium with fair carbonation. It's pretty much what I expected from this hefe, ok but not great.",1256088712,-0.30000001192092896
8.0,1346,215,Chimay Tripel (White),Tripel,4.5,4.0,3.0,3.5,Halcyondays,3.5,"11.2 oz. white bottle, A: Pours a cloudy, hazy, light orange into a Chimay chalice, with a full white head, with great retention, pretty good Belgian lacing as well. S: Smells of yeast esters, yellow apples predominately, and pepper. T: Taste is an interesting mix of tart apples, bread malt, and a dry, earthy hop character of wet hay and grass. Not the best tasting tripel I have ever had, but nice. M: Crisp and spritzy, smooth, with a bit of warming character from the alcohol, also has a bit of an herbal feel to it. D: A good Tripel by Chimay, I liked the beer overall, but didn't really pique my interest, I'd definitely have it again though.",1196636588,0.4000000059604645
10.0,59165,158,16th Anniversary Wood Aged,American Double / Imperial IPA,4.0,4.0,3.5,3.5,hopstradamus,3.5,"A. Dull, copper-colored, almost amber- with a head of large bubbles that quickly fades into a thin, dirty beige foam. It is also slightly hazy. S. Sweet and boozy. Pale malt blended with floral hop aroma, vanilla, oak and raisin. T. Surprisingly the dull oak taste is stronger than the hop character. The vanilla taste is very pronounced and it is amazingly smooth and balanced. M. Light to average mouthfeel, but maybe a little thin for a double IPA. The vanilla and oak flavors tend to coat the tongue and hide some of the other flavors. D. I enjoyed this beer, but don't feel comfortable calling it a double IPA, in any way. Despite the fact that this beer is 10% ABV, I fail to understand what about it is double.",1292000586,0.0
7.7,14368,3818,Old Man (Winter Ale),Old Ale,3.5,3.5,4.0,4.0,TTAmod,4.0,"Poured into pint. A: Clear, dark amber with white head and good lacing. S: Hops, bit of phenols, caramel. T: Bit of light pine hops, followed by a bit of a roasted malt notes, caramel, finishes off with a bit of an alcohol bite M: Nice, smooth medium mouthfeel. O: A nice winter seasonal. Not my favorite. I honestly don't prefer hoppy brews for winter seasonals, but this one balances the hops with a nice roasted malt and caramel profile, so it's all good.",1323928119,0.30000001192092896
5.4,2713,729,Palmetto Lager,American Pale Lager,3.0,3.0,4.0,3.0,Citadel82,3.0,"Some dear friends brought me a sixer of this back from the Holy City of Charleston where the Ashley and Cooper rivers meet to form the Atlantic Ocean. Charleston is a picturesque city. This is a fine local beer. Pours a nice pale yellow that is sharp and clear with fine persistent carbonation that feeds a pure white head that is rather short-lived. Smell is rather minimal. Slightly fruity, slightly flowery hops with hits of soft hints of malt. Taste is mild. There is a soft malt character, almost wheat like with a short bitter hop finish. The hops are very citrusy so I am thinking Oregon/California hops. Mouth feel is crisp and light, very refreshing. This is a drinkable brew. Wish it was available when I was at school in Charleston.",1112575049,0.30000001192092896
